SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Feb 06 11:13:17 GMT 2024
User: chemug
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: MAYP115949
Integration Time (usec): 100000 (MAYP115949)
Spectra Averaged: 1 (MAYP115949)
Boxcar Smoothing: 0 (MAYP115949)
Correct for Electrical Dark: No (MAYP115949)
Strobe/Lamp Enabled: No (MAYP115949)
Correct for Detector Non-linearity: No (MAYP115949)
Correct for Stray Light: No (MAYP115949)
Number of Pixels in Processed Spectrum: 2068
>>>>>Begin Processed Spectral Data<<<<<
283.13	-2.00
283.60	16.00
284.06	9.00
284.53	2.00
284.99	29.00
285.46	-7.00
285.92	12.00
286.38	-3.00
286.85	-5.00
287.31	12.00
287.78	3.00
288.24	32.00
288.71	17.00
289.17	27.00
289.64	14.00
290.10	11.00
290.56	-2.00
291.03	10.00
291.49	6.00
291.96	11.00
292.42	23.00
292.88	17.00
293.35	12.00
293.81	15.00
294.28	5.00
294.74	23.00
295.21	13.00
295.67	21.00
296.13	6.00
296.60	8.00
297.06	16.00
297.52	-4.00
297.99	8.00
298.45	9.00
298.92	6.00
299.38	23.00
299.84	19.00
300.31	15.00
300.77	22.00
301.23	6.00
301.70	35.00
302.16	28.00
302.63	7.00
303.09	-10.00
303.55	18.00
304.02	5.00
304.48	-4.00
304.94	8.00
305.41	-10.00
305.87	15.00
306.33	18.00
306.80	-7.00
307.26	9.00
307.72	12.00
308.19	6.00
308.65	3.00
309.11	10.00
309.58	10.00
310.04	7.00
310.50	9.00
310.97	3.00
311.43	10.00
311.89	19.00
312.36	5.00
312.82	0.00
313.28	-4.00
313.75	24.00
314.21	2.00
314.67	26.00
315.13	13.00
315.60	9.00
316.06	8.00
316.52	30.00
316.99	23.00
317.45	9.00
317.91	18.00
318.37	22.00
318.84	2.00
319.30	18.00
319.76	11.00
320.23	-13.00
320.69	19.00
321.15	-4.00
321.61	8.00
322.08	8.00
322.54	-2.00
323.00	1.00
323.46	11.00
323.93	-11.00
324.39	-2.00
324.85	8.00
325.31	18.00
325.78	3.00
326.24	11.00
326.70	-5.00
327.16	0.00
327.63	6.00
328.09	30.00
328.55	12.00
329.01	22.00
329.47	-19.00
329.94	16.00
330.40	22.00
330.86	28.00
331.32	16.00
331.79	11.00
332.25	2.00
332.71	14.00
333.17	13.00
333.63	4.00
334.10	17.00
334.56	-7.00
335.02	14.00
335.48	1.00
335.94	11.00
336.41	4.00
336.87	11.00
337.33	4.00
337.79	23.00
338.25	4.00
338.71	1.00
339.18	20.00
339.64	23.00
340.10	14.00
340.56	30.00
341.02	2.00
341.48	10.00
341.95	-4.00
342.41	0.00
342.87	5.00
343.33	0.00
343.79	4.00
344.25	-4.00
344.71	22.00
345.18	6.00
345.64	8.00
346.10	16.00
346.56	4.00
347.02	28.00
347.48	-14.00
347.94	34.00
348.41	15.00
348.87	4.00
349.33	9.00
349.79	24.00
350.25	6.00
350.71	-4.00
351.17	16.00
351.63	10.00
352.09	12.00
352.55	-6.00
353.02	13.00
353.48	-3.00
353.94	21.00
354.40	-5.00
354.86	25.00
355.32	-11.00
355.78	20.00
356.24	-2.00
356.70	27.00
357.16	8.00
357.62	-3.00
358.09	-3.00
358.55	9.00
359.01	4.00
359.47	32.00
359.93	10.00
360.39	14.00
360.85	-1.00
361.31	20.00
361.77	7.00
362.23	-4.00
362.69	14.00
363.15	14.00
363.61	13.00
364.07	18.00
364.53	6.00
364.99	12.00
365.45	-18.00
365.91	23.00
366.37	29.00
366.83	13.00
367.29	22.00
367.75	8.00
368.21	15.00
368.67	20.00
369.13	8.00
369.59	14.00
370.05	8.00
370.51	25.00
370.97	1.00
371.43	18.00
371.89	0.00
372.35	0.00
372.81	5.00
373.27	24.00
373.73	32.00
374.19	10.00
374.65	1.00
375.11	-5.00
375.57	12.00
376.03	7.00
376.49	10.00
376.95	17.00
377.41	22.00
377.87	18.00
378.33	4.00
378.79	18.00
379.25	7.00
379.71	32.00
380.17	27.00
380.63	11.00
381.09	21.00
381.55	18.00
382.01	28.00
382.47	29.00
382.93	8.00
383.39	10.00
383.85	25.00
384.30	16.00
384.76	7.00
385.22	23.00
385.68	35.00
386.14	-12.00
386.60	-3.00
387.06	-4.00
387.52	17.00
387.98	19.00
388.44	26.00
388.90	16.00
389.35	-10.00
389.81	18.00
390.27	8.00
390.73	0.00
391.19	18.00
391.65	14.00
392.11	-14.00
392.57	3.00
393.03	3.00
393.48	9.00
393.94	9.00
394.40	2.00
394.86	0.00
395.32	1.00
395.78	3.00
396.24	11.00
396.70	30.00
397.15	9.00
397.61	12.00
398.07	20.00
398.53	14.00
398.99	9.00
399.45	4.00
399.91	9.00
400.36	3.00
400.82	4.00
401.28	18.00
401.74	27.00
402.20	-4.00
402.66	21.00
403.11	8.00
403.57	18.00
404.03	27.00
404.49	13.00
404.95	10.00
405.40	37.00
405.86	20.00
406.32	25.00
406.78	22.00
407.24	23.00
407.70	-1.00
408.15	28.00
408.61	19.00
409.07	19.00
409.53	46.00
409.98	26.00
410.44	7.00
410.90	18.00
411.36	24.00
411.82	45.00
412.27	25.00
412.73	12.00
413.19	29.00
413.65	38.00
414.10	43.00
414.56	0.00
415.02	34.00
415.48	9.00
415.93	44.00
416.39	43.00
416.85	25.00
417.31	35.00
417.76	12.00
418.22	28.00
418.68	27.00
419.14	32.00
419.59	49.00
420.05	49.00
420.51	37.00
420.97	43.00
421.42	62.00
421.88	15.00
422.34	39.00
422.80	60.00
423.25	44.00
423.71	52.00
424.17	44.00
424.62	36.00
425.08	48.00
425.54	48.00
425.99	50.00
426.45	68.00
426.91	45.00
427.37	40.00
427.82	49.00
428.28	57.00
428.74	48.00
429.19	90.00
429.65	55.00
430.11	70.00
430.56	69.00
431.02	66.00
431.48	76.00
431.93	85.00
432.39	102.00
432.85	107.00
433.30	94.00
433.76	118.00
434.22	117.00
434.67	136.00
435.13	134.00
435.59	146.00
436.04	126.00
436.50	183.00
436.96	168.00
437.41	232.00
437.87	257.00
438.32	281.00
438.78	316.00
439.24	363.00
439.69	418.00
440.15	523.00
440.61	565.00
441.06	661.00
441.52	795.00
441.97	881.00
442.43	1054.00
442.89	1186.00
443.34	1319.00
443.80	1547.00
444.25	1806.00
444.71	2037.00
445.17	2348.00
445.62	2727.00
446.08	3020.00
446.53	3480.00
446.99	3915.00
447.45	4353.00
447.90	4939.00
448.36	5555.00
448.81	6167.00
449.27	6998.00
449.72	7623.00
450.18	8351.00
450.63	9281.00
451.09	10004.00
451.55	10989.00
452.00	11992.00
452.46	12932.00
452.91	14123.00
453.37	15171.00
453.82	16097.00
454.28	17332.00
454.73	18274.00
455.19	19505.00
455.65	20626.00
456.10	21637.00
456.56	22788.00
457.01	23662.00
457.47	24688.00
457.92	25596.00
458.38	26435.00
458.83	27480.00
459.29	28118.00
459.74	28550.00
460.20	28859.00
460.65	29423.00
461.11	29675.00
461.56	29820.00
462.02	29807.00
462.47	29734.00
462.93	29572.00
463.38	29117.00
463.84	28683.00
464.29	28139.00
464.75	27504.00
465.20	26711.00
465.66	25763.00
466.11	24799.00
466.57	23991.00
467.02	23147.00
467.47	22472.00
467.93	21451.00
468.38	20454.00
468.84	19389.00
469.29	18573.00
469.75	17665.00
470.20	16763.00
470.66	15900.00
471.11	15121.00
471.57	14539.00
472.02	13794.00
472.47	13063.00
472.93	12680.00
473.38	11911.00
473.84	11522.00
474.29	10928.00
474.75	10334.00
475.20	9966.00
475.65	9398.00
476.11	9192.00
476.56	8676.00
477.02	8260.00
477.47	7900.00
477.92	7629.00
478.38	7317.00
478.83	7004.00
479.29	6679.00
479.74	6387.00
480.19	6152.00
480.65	5778.00
481.10	5597.00
481.56	5313.00
482.01	5109.00
482.46	4735.00
482.92	4575.00
483.37	4325.00
483.83	4129.00
484.28	3925.00
484.73	3676.00
485.19	3572.00
485.64	3398.00
486.09	3194.00
486.55	3072.00
487.00	2842.00
487.45	2743.00
487.91	2677.00
488.36	2478.00
488.81	2399.00
489.27	2296.00
489.72	2208.00
490.17	2130.00
490.63	2047.00
491.08	2006.00
491.53	1936.00
491.99	1869.00
492.44	1783.00
492.89	1763.00
493.35	1744.00
493.80	1671.00
494.25	1637.00
494.71	1641.00
495.16	1564.00
495.61	1558.00
496.07	1555.00
496.52	1510.00
496.97	1558.00
497.43	1516.00
497.88	1542.00
498.33	1531.00
498.78	1507.00
499.24	1507.00
499.69	1575.00
500.14	1590.00
500.59	1635.00
501.05	1670.00
501.50	1698.00
501.95	1759.00
502.41	1835.00
502.86	1938.00
503.31	1997.00
503.76	2111.00
504.22	2209.00
504.67	2382.00
505.12	2470.00
505.57	2629.00
506.03	2842.00
506.48	3002.00
506.93	3228.00
507.38	3489.00
507.84	3759.00
508.29	4038.00
508.74	4362.00
509.19	4760.00
509.64	5194.00
510.10	5574.00
510.55	6100.00
511.00	6556.00
511.45	7146.00
511.91	7720.00
512.36	8382.00
512.81	9031.00
513.26	9760.00
513.71	10439.00
514.17	11379.00
514.62	12164.00
515.07	12935.00
515.52	13922.00
515.97	14908.00
516.42	15922.00
516.88	16910.00
517.33	17942.00
517.78	19328.00
518.23	20123.00
518.68	21318.00
519.14	22604.00
519.59	23832.00
520.04	24770.00
520.49	25660.00
520.94	26527.00
521.39	27338.00
521.84	27902.00
522.30	28862.00
522.75	29456.00
523.20	30293.00
523.65	31093.00
524.10	31754.00
524.55	32419.00
525.00	33135.00
525.46	33785.00
525.91	34152.00
526.36	34636.00
526.81	34609.00
527.26	34635.00
527.71	34561.00
528.16	34285.00
528.61	33815.00
529.07	33533.00
529.52	33293.00
529.97	32953.00
530.42	32757.00
530.87	32584.00
531.32	32474.00
531.77	32336.00
532.22	32322.00
532.67	32226.00
533.12	31907.00
533.58	31544.00
534.03	31100.00
534.48	30568.00
534.93	29806.00
535.38	29196.00
535.83	28462.00
536.28	27930.00
536.73	27493.00
537.18	26938.00
537.63	26587.00
538.08	26258.00
538.53	25971.00
538.98	25617.00
539.43	25400.00
539.88	25047.00
540.33	24476.00
540.78	23867.00
541.24	23289.00
541.69	22403.00
542.14	21687.00
542.59	21172.00
543.04	20199.00
543.49	19778.00
543.94	18966.00
544.39	18486.00
544.84	18025.00
545.29	17690.00
545.74	17250.00
546.19	16861.00
546.64	16459.00
547.09	15944.00
547.54	15634.00
547.99	15086.00
548.44	14578.00
548.89	13955.00
549.34	13499.00
549.79	12809.00
550.24	12380.00
550.69	11874.00
551.14	11448.00
551.59	11063.00
552.04	10707.00
552.49	10460.00
552.94	10228.00
553.38	10004.00
553.83	9843.00
554.28	9561.00
554.73	9441.00
555.18	9179.00
555.63	8871.00
556.08	8790.00
556.53	8501.00
556.98	8140.00
557.43	7978.00
557.88	7786.00
558.33	7633.00
558.78	7436.00
559.23	7176.00
559.68	7176.00
560.13	7010.00
560.58	6923.00
561.02	6930.00
561.47	6786.00
561.92	6675.00
562.37	6633.00
562.82	6590.00
563.27	6551.00
563.72	6339.00
564.17	6340.00
564.62	6116.00
565.07	6048.00
565.52	5876.00
565.96	5628.00
566.41	5627.00
566.86	5441.00
567.31	5408.00
567.76	5300.00
568.21	5208.00
568.66	4969.00
569.11	4952.00
569.55	4784.00
570.00	4794.00
570.45	4635.00
570.90	4498.00
571.35	4414.00
571.80	4271.00
572.25	4198.00
572.69	4036.00
573.14	3938.00
573.59	3833.00
574.04	3720.00
574.49	3598.00
574.94	3484.00
575.38	3439.00
575.83	3341.00
576.28	3247.00
576.73	3202.00
577.18	3055.00
577.63	2969.00
578.07	2884.00
578.52	2872.00
578.97	2735.00
579.42	2725.00
579.87	2654.00
580.31	2587.00
580.76	2577.00
581.21	2398.00
581.66	2456.00
582.11	2369.00
582.55	2423.00
583.00	2346.00
583.45	2304.00
583.90	2338.00
584.35	2304.00
584.79	2267.00
585.24	2297.00
585.69	2274.00
586.14	2284.00
586.58	2274.00
587.03	2362.00
587.48	2382.00
587.93	2342.00
588.37	2403.00
588.82	2548.00
589.27	2499.00
589.72	2468.00
590.16	2631.00
590.61	2692.00
591.06	2762.00
591.51	2833.00
591.95	2919.00
592.40	2997.00
592.85	3146.00
593.30	3251.00
593.74	3361.00
594.19	3533.00
594.64	3739.00
595.08	3853.00
595.53	4101.00
595.98	4262.00
596.43	4565.00
596.87	4738.00
597.32	5069.00
597.77	5410.00
598.21	5724.00
598.66	6183.00
599.11	6484.00
599.55	6821.00
600.00	7104.00
600.45	7508.00
600.89	7931.00
601.34	8195.00
601.79	8603.00
602.23	8915.00
602.68	9316.00
603.13	9804.00
603.57	10252.00
604.02	10850.00
604.47	11255.00
604.91	12101.00
605.36	12629.00
605.81	13341.00
606.25	14047.00
606.70	14803.00
607.15	15986.00
607.59	16896.00
608.04	17642.00
608.49	18530.00
608.93	19340.00
609.38	20218.00
609.82	20827.00
610.27	21529.00
610.72	22231.00
611.16	22849.00
611.61	23414.00
612.05	24066.00
612.50	24564.00
612.95	25312.00
613.39	25942.00
613.84	26878.00
614.28	27591.00
614.73	28719.00
615.18	29721.00
615.62	30828.00
616.07	31780.00
616.51	33157.00
616.96	34131.00
617.41	35272.00
617.85	36117.00
618.30	36873.00
618.74	37524.00
619.19	38041.00
619.63	38464.00
620.08	38866.00
620.52	38859.00
620.97	38908.00
621.42	38885.00
621.86	38566.00
622.31	38453.00
622.75	38427.00
623.20	38301.00
623.64	38193.00
624.09	38301.00
624.53	38073.00
624.98	38352.00
625.42	38341.00
625.87	38675.00
626.31	38786.00
626.76	38766.00
627.20	38672.00
627.65	38540.00
628.10	38178.00
628.54	37704.00
628.99	37210.00
629.43	36447.00
629.88	35682.00
630.32	34577.00
630.77	33773.00
631.21	32917.00
631.65	31902.00
632.10	30850.00
632.54	29882.00
632.99	29283.00
633.43	28447.00
633.88	27817.00
634.32	27081.00
634.77	26779.00
635.21	25954.00
635.66	25577.00
636.10	25196.00
636.55	24743.00
636.99	24221.00
637.44	23859.00
637.88	23312.00
638.32	22816.00
638.77	22073.00
639.21	21748.00
639.66	21213.00
640.10	20487.00
640.55	19779.00
640.99	19292.00
641.43	18715.00
641.88	18024.00
642.32	17456.00
642.77	16972.00
643.21	16611.00
643.66	16067.00
644.10	15765.00
644.54	15323.00
644.99	15125.00
645.43	14788.00
645.88	14509.00
646.32	14203.00
646.76	14129.00
647.21	13848.00
647.65	13574.00
648.10	13454.00
648.54	13184.00
648.98	12979.00
649.43	12557.00
649.87	12380.00
650.31	12197.00
650.76	11910.00
651.20	11602.00
651.64	11375.00
652.09	11077.00
652.53	10878.00
652.98	10671.00
653.42	10291.00
653.86	10113.00
654.31	9940.00
654.75	9803.00
655.19	9727.00
655.64	9319.00
656.08	9218.00
656.52	9005.00
656.97	8945.00
657.41	8727.00
657.85	8734.00
658.30	8452.00
658.74	8285.00
659.18	8219.00
659.62	8069.00
660.07	7908.00
660.51	7710.00
660.95	7686.00
661.40	7357.00
661.84	7233.00
662.28	7136.00
662.73	6975.00
663.17	6704.00
663.61	6627.00
664.05	6485.00
664.50	6378.00
664.94	6232.00
665.38	6153.00
665.83	6104.00
666.27	5832.00
666.71	5764.00
667.15	5692.00
667.60	5577.00
668.04	5464.00
668.48	5311.00
668.92	5280.00
669.37	5165.00
669.81	5008.00
670.25	4922.00
670.69	4847.00
671.14	4704.00
671.58	4650.00
672.02	4634.00
672.46	4463.00
672.90	4411.00
673.35	4331.00
673.79	4198.00
674.23	4135.00
674.67	4130.00
675.12	4013.00
675.56	4001.00
676.00	3970.00
676.44	3861.00
676.88	3855.00
677.33	3824.00
677.77	3713.00
678.21	3603.00
678.65	3624.00
679.09	3584.00
679.54	3538.00
679.98	3577.00
680.42	3372.00
680.86	3406.00
681.30	3359.00
681.74	3249.00
682.19	3259.00
682.63	3245.00
683.07	3161.00
683.51	3126.00
683.95	3065.00
684.39	2958.00
684.83	2893.00
685.28	2915.00
685.72	2847.00
686.16	2824.00
686.60	2745.00
687.04	2709.00
687.48	2686.00
687.92	2656.00
688.37	2602.00
688.81	2633.00
689.25	2575.00
689.69	2544.00
690.13	2541.00
690.57	2487.00
691.01	2475.00
691.45	2398.00
691.89	2401.00
692.34	2371.00
692.78	2344.00
693.22	2277.00
693.66	2226.00
694.10	2182.00
694.54	2149.00
694.98	2159.00
695.42	2025.00
695.86	2013.00
696.30	1942.00
696.74	1897.00
697.19	1784.00
697.63	1790.00
698.07	1699.00
698.51	1673.00
698.95	1634.00
699.39	1576.00
699.83	1557.00
700.27	1520.00
700.71	1489.00
701.15	1475.00
701.59	1388.00
702.03	1400.00
702.47	1366.00
702.91	1318.00
703.35	1286.00
703.79	1324.00
704.23	1255.00
704.67	1264.00
705.11	1236.00
705.55	1201.00
705.99	1219.00
706.43	1160.00
706.87	1136.00
707.31	1116.00
707.75	1085.00
708.19	1076.00
708.63	1002.00
709.07	1000.00
709.51	947.00
709.95	976.00
710.39	911.00
710.83	868.00
711.27	879.00
711.71	809.00
712.15	833.00
712.59	797.00
713.03	787.00
713.47	760.00
713.91	756.00
714.35	697.00
714.79	703.00
715.23	692.00
715.67	669.00
716.11	666.00
716.55	650.00
716.99	659.00
717.43	662.00
717.87	645.00
718.30	631.00
718.74	629.00
719.18	634.00
719.62	645.00
720.06	630.00
720.50	577.00
720.94	593.00
721.38	609.00
721.82	605.00
722.26	584.00
722.70	582.00
723.14	559.00
723.57	531.00
724.01	549.00
724.45	523.00
724.89	509.00
725.33	514.00
725.77	475.00
726.21	484.00
726.65	480.00
727.08	442.00
727.52	468.00
727.96	431.00
728.40	451.00
728.84	466.00
729.28	430.00
729.72	454.00
730.16	451.00
730.59	440.00
731.03	409.00
731.47	416.00
731.91	423.00
732.35	424.00
732.79	423.00
733.22	413.00
733.66	440.00
734.10	426.00
734.54	382.00
734.98	367.00
735.42	377.00
735.85	381.00
736.29	345.00
736.73	370.00
737.17	384.00
737.61	350.00
738.04	366.00
738.48	336.00
738.92	371.00
739.36	322.00
739.80	331.00
740.23	322.00
740.67	316.00
741.11	303.00
741.55	324.00
741.98	291.00
742.42	307.00
742.86	266.00
743.30	300.00
743.74	307.00
744.17	296.00
744.61	268.00
745.05	270.00
745.49	271.00
745.92	279.00
746.36	260.00
746.80	278.00
747.24	290.00
747.67	235.00
748.11	251.00
748.55	245.00
748.98	260.00
749.42	270.00
749.86	227.00
750.30	263.00
750.73	250.00
751.17	235.00
751.61	222.00
752.04	227.00
752.48	210.00
752.92	240.00
753.36	224.00
753.79	195.00
754.23	194.00
754.67	230.00
755.10	232.00
755.54	218.00
755.98	195.00
756.41	225.00
756.85	205.00
757.29	200.00
757.72	208.00
758.16	156.00
758.60	169.00
759.03	169.00
759.47	166.00
759.91	160.00
760.34	146.00
760.78	180.00
761.22	168.00
761.65	134.00
762.09	161.00
762.53	154.00
762.96	155.00
763.40	151.00
763.83	164.00
764.27	140.00
764.71	150.00
765.14	154.00
765.58	137.00
766.02	158.00
766.45	179.00
766.89	144.00
767.32	156.00
767.76	126.00
768.20	171.00
768.63	149.00
769.07	158.00
769.50	160.00
769.94	139.00
770.38	141.00
770.81	153.00
771.25	152.00
771.68	158.00
772.12	156.00
772.55	138.00
772.99	115.00
773.43	145.00
773.86	142.00
774.30	141.00
774.73	141.00
775.17	159.00
775.60	127.00
776.04	145.00
776.47	107.00
776.91	146.00
777.34	138.00
777.78	149.00
778.22	152.00
778.65	146.00
779.09	130.00
779.52	129.00
779.96	142.00
780.39	141.00
780.83	110.00
781.26	129.00
781.70	131.00
782.13	117.00
782.57	129.00
783.00	119.00
783.44	110.00
783.87	142.00
784.31	99.00
784.74	112.00
785.18	110.00
785.61	137.00
786.05	106.00
786.48	112.00
786.92	127.00
787.35	123.00
787.78	120.00
788.22	121.00
788.65	119.00
789.09	128.00
789.52	113.00
789.96	107.00
790.39	86.00
790.83	113.00
791.26	103.00
791.70	105.00
792.13	121.00
792.56	105.00
793.00	107.00
793.43	114.00
793.87	86.00
794.30	138.00
794.74	117.00
795.17	111.00
795.60	128.00
796.04	114.00
796.47	114.00
796.91	105.00
797.34	101.00
797.77	118.00
798.21	124.00
798.64	93.00
799.08	96.00
799.51	117.00
799.94	126.00
800.38	132.00
800.81	129.00
801.24	102.00
801.68	126.00
802.11	119.00
802.55	128.00
802.98	122.00
803.41	106.00
803.85	136.00
804.28	126.00
804.71	102.00
805.15	130.00
805.58	121.00
806.01	99.00
806.45	115.00
806.88	105.00
807.31	123.00
807.75	102.00
808.18	88.00
808.61	116.00
809.05	109.00
809.48	117.00
809.91	113.00
810.35	91.00
810.78	113.00
811.21	130.00
811.65	110.00
812.08	106.00
812.51	111.00
812.94	100.00
813.38	95.00
813.81	106.00
814.24	110.00
814.68	129.00
815.11	123.00
815.54	120.00
815.97	110.00
816.41	86.00
816.84	126.00
817.27	113.00
817.70	95.00
818.14	122.00
818.57	113.00
819.00	106.00
819.43	128.00
819.87	123.00
820.30	124.00
820.73	133.00
821.16	113.00
821.60	112.00
822.03	118.00
822.46	117.00
822.89	114.00
823.33	128.00
823.76	111.00
824.19	114.00
824.62	150.00
825.05	135.00
825.49	134.00
825.92	108.00
826.35	154.00
826.78	131.00
827.21	120.00
827.65	136.00
828.08	140.00
828.51	131.00
828.94	119.00
829.37	134.00
829.81	141.00
830.24	134.00
830.67	119.00
831.10	142.00
831.53	129.00
831.96	149.00
832.40	129.00
832.83	161.00
833.26	145.00
833.69	164.00
834.12	163.00
834.55	121.00
834.98	133.00
835.42	150.00
835.85	128.00
836.28	151.00
836.71	152.00
837.14	143.00
837.57	149.00
838.00	152.00
838.43	164.00
838.87	144.00
839.30	180.00
839.73	156.00
840.16	147.00
840.59	173.00
841.02	158.00
841.45	182.00
841.88	181.00
842.31	160.00
842.74	163.00
843.18	183.00
843.61	171.00
844.04	159.00
844.47	152.00
844.90	174.00
845.33	178.00
845.76	178.00
846.19	178.00
846.62	164.00
847.05	164.00
847.48	161.00
847.91	177.00
848.34	184.00
848.77	160.00
849.20	158.00
849.63	159.00
850.06	172.00
850.49	158.00
850.92	187.00
851.35	165.00
851.79	161.00
852.22	183.00
852.65	148.00
853.08	164.00
853.51	159.00
853.94	156.00
854.37	185.00
854.80	176.00
855.23	171.00
855.66	146.00
856.09	169.00
856.52	155.00
856.95	147.00
857.38	181.00
857.80	195.00
858.23	193.00
858.66	208.00
859.09	188.00
859.52	169.00
859.95	155.00
860.38	165.00
860.81	176.00
861.24	179.00
861.67	175.00
862.10	171.00
862.53	196.00
862.96	185.00
863.39	180.00
863.82	165.00
864.25	191.00
864.68	170.00
865.11	165.00
865.54	154.00
865.97	143.00
866.39	194.00
866.82	202.00
867.25	113.00
867.68	185.00
868.11	175.00
868.54	185.00
868.97	147.00
869.40	182.00
869.83	165.00
870.26	157.00
870.68	158.00
871.11	179.00
871.54	175.00
871.97	167.00
872.40	185.00
872.83	188.00
873.26	194.00
873.69	150.00
874.11	160.00
874.54	171.00
874.97	175.00
875.40	198.00
875.83	196.00
876.26	201.00
876.69	192.00
877.11	175.00
877.54	174.00
877.97	223.00
878.40	205.00
878.83	187.00
879.26	188.00
879.68	201.00
880.11	193.00
880.54	181.00
880.97	190.00
881.40	200.00
881.82	186.00
882.25	194.00
882.68	188.00
883.11	204.00
883.54	183.00
883.96	193.00
884.39	212.00
884.82	197.00
885.25	172.00
885.68	177.00
886.10	198.00
886.53	192.00
886.96	204.00
887.39	165.00
887.81	179.00
888.24	211.00
888.67	191.00
889.10	164.00
889.52	181.00
889.95	176.00
890.38	190.00
890.81	183.00
891.23	198.00
891.66	195.00
892.09	183.00
892.52	177.00
892.94	184.00
893.37	175.00
893.80	179.00
894.22	209.00
894.65	171.00
895.08	176.00
895.51	141.00
895.93	141.00
896.36	146.00
896.79	160.00
897.21	164.00
897.64	142.00
898.07	117.00
898.49	138.00
898.92	132.00
899.35	137.00
899.78	137.00
900.20	108.00
900.63	125.00
901.06	144.00
901.48	134.00
901.91	121.00
902.34	133.00
902.76	128.00
903.19	151.00
903.61	162.00
904.04	146.00
904.47	165.00
904.89	162.00
905.32	151.00
905.75	136.00
906.17	131.00
906.60	141.00
907.03	143.00
907.45	142.00
907.88	125.00
908.30	139.00
908.73	133.00
909.16	144.00
909.58	133.00
910.01	111.00
